customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01089,Female,0,No,Yes,44,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),42.93,1820.87,No
CUST-01090,Female,0,Yes,Yes,61,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.9,5952.42,No
CUST-01091,Male,1,No,Yes,70,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,99.5,6538.46,No
CUST-01092,Female,0,Yes,No,14,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.88,1559.47,Yes
CUST-01093,Male,0,No,Yes,45,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),35.86,1453.07,No
CUST-01094,Female,0,No,Yes,63,Yes,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),104.48,6025.53,No
CUST-01095,Female,0,Yes,No,45,Yes,No phone service,No,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,106.94,4788.63,Yes
CUST-01096,Female,0,Yes,No,55,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.5,4520.13,No
CUST-01097,Female,0,Yes,Yes,43,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),69.65,2777.85,No
CUST-01098,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,115.64,3044.03,Yes
CUST-01099,Male,0,No,Yes,61,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,117.21,7106.85,No
CUST-01100,Male,1,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,Yes,Electronic check,83.45,3936.94,No
CUST-01101,Female,0,No,No,53,No,No,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,54.68,2762.57,No
CUST-01102,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),101.35,5120.57,No
CUST-01103,Male,0,No,No,65,Yes,No,No,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,27.1,1694.52,No
CUST-01104,Female,0,No,No,21,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.64,993.44,No
CUST-01105,Female,0,No,Yes,19,No,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.53,2226.11,No
CUST-01106,Male,1,No,No,32,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No,One year,No,Mailed check,101.06,3072.86,No
CUST-01107,Female,1,No,Yes,71,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Credit card (automatic),113.84,7799.46,No
CUST-01108,Female,0,No,No,24,Yes,No phone service,DSL,No,Yes,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),78.67,1806.85,No
CUST-01109,Male,1,No,No,45,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),59.58,2430.95,No
CUST-01110,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),117.93,7776.64,No
CUST-01111,Male,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Electronic check,49.56,2765.32,No
CUST-01112,Female,0,No,No,4,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),95.26,352.69,No
CUST-01113,Male,1,No,No,54,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No internet service,Two year,No,Electronic check,74.94,3797.66,No
CUST-01114,Male,0,No,Yes,60,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),41.31,2356.89,No
CUST-01115,Male,0,Yes,No,7,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),19.78,138.17,No
CUST-01116,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.14,830.53,No
CUST-01117,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,No,Electronic check,73.86,3342.84,No
CUST-01118,Male,0,Yes,No,60,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.69,2096.7,No
CUST-01119,Female,1,Yes,Yes,14,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Two year,No,Electronic check,60.28,818.66,No
CUST-01120,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),80.75,4994.36,No
CUST-01121,Male,0,No,No,21,Yes,No,No,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,90.92,1890.77,No
CUST-01122,Male,1,Yes,Yes,2,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),23.38,44.62,Yes
CUST-01123,Male,0,Yes,No,53,No,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,85.75,4281.84,No
CUST-01124,Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,23.78,303.18,Yes
CUST-01125,Female,0,Yes,No,35,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),20.87,715.83,No
CUST-01126,Female,0,No,No,66,Yes,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,33.55,2030.48,No
CUST-01127,Female,0,No,Yes,9,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.67,703.87,Yes
CUST-01128,Female,1,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),23.39,1118.08,No
CUST-01129,Female,0,No,No,64,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.13,1216.7,No
CUST-01130,Female,0,Yes,No,56,No,No,No,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),30.03,1600.9,No
CUST-01131,Female,0,Yes,No,26,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No,One year,No,Mailed check,114.87,2780.59,No
CUST-01132,Female,0,No,Yes,4,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,110.54,419.22,Yes
CUST-01133,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),26.82,1829.22,No
CUST-01134,Male,0,Yes,No,56,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),49.01,2602.49,No
CUST-01135,Male,1,No,No,14,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),114.62,1494.72,No
CUST-01136,Male,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,One year,Yes,Mailed check,27.96,737.54,No
CUST-01137,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,27.65,521.58,No
CUST-01138,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,26.77,951.35,Yes
CUST-01139,Male,1,No,No,2,Yes,No,No,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,117.6,230.29,No
CUST-01140,Female,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Mailed check,93.8,6546.99,No
CUST-01141,Male,0,Yes,Yes,40,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.88,1517.91,No
CUST-01142,Female,0,Yes,No,38,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,22.69,853.37,No
CUST-01143,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,116.45,2850.61,Yes
CUST-01144,Female,0,Yes,No,1,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),61.4,60.27,No
CUST-01145,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.03,1618.61,Yes
CUST-01146,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,46.48,963.61,No
CUST-01147,Female,0,No,No,15,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),95.35,1388.32,No
CUST-01148,Male,0,Yes,No,8,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,38.07,285.41,Yes
CUST-01149,Male,0,No,Yes,12,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,98.27,1119.57,Yes
CUST-01150,Male,0,No,No,27,Yes,No phone service,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,41.52,1081.41,No
CUST-01151,Male,0,No,Yes,26,Yes,No,No,No internet service,Yes,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),27.99,686.82,No
CUST-01152,Female,0,Yes,No,50,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),66.84,3272.83,No
CUST-01153,Female,0,Yes,No,63,Yes,No,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,100.95,5797.82,No
CUST-01154,Female,0,No,No,51,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.26,2837.93,No
CUST-01155,Male,0,Yes,No,37,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,20.95,708.89,No
CUST-01156,Female,0,No,Yes,64,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,No internet service,One year,No,Mailed check,74.44,4734.55,No
CUST-01157,Male,0,Yes,No,17,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,87.41,1384.04,Yes
CUST-01158,Female,0,Yes,No,62,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),93.55,5681.45,No
CUST-01159,Female,0,No,Yes,50,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),59.0,2808.82,No
CUST-01160,Female,0,No,No,8,No,No,No,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,27.9,202.91,No
CUST-01161,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,77.6,892.33,No
CUST-01162,Female,0,Yes,No,39,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),51.61,1995.11,No
CUST-01163,Female,0,No,No,54,Yes,No phone service,No,No,Yes,No internet service,No,Yes,Yes,One year,No,Electronic check,114.58,5665.87,No
CUST-01164,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),69.28,2712.28,No
CUST-01165,Female,1,Yes,No,43,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,66.17,2685.73,No
CUST-01166,Male,0,Yes,Yes,67,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),49.54,3078.56,Yes
CUST-01167,Female,0,No,Yes,32,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,52.56,1672.46,No
CUST-01168,Male,0,No,Yes,23,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,70.3,1516.25,Yes
CUST-01169,Male,0,No,No,35,Yes,No,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),49.28,1665.82,No
CUST-01170,Female,0,Yes,No,9,Yes,No,No,No,No internet service,No internet service,No,No,No,One year,No,Electronic check,109.02,905.03,No
CUST-01171,Male,0,Yes,No,19,Yes,Yes,No,No,No,No internet service,No,Yes,No,Two year,No,Electronic check,62.78,1099.74,Yes
CUST-01172,Male,0,No,Yes,11,Yes,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.79,482.37,Yes
CUST-01173,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,33.85,1948.15,No
CUST-01174,Male,0,Yes,No,17,No,Yes,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),86.58,1403.1,No
CUST-01175,Male,0,No,No,62,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),20.63,1152.53,Yes
CUST-01176,Male,0,No,No,24,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),63.9,1507.98,No
CUST-01177,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),74.11,775.49,No
CUST-01178,Male,0,Yes,No,20,No,No,DSL,No,No,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),52.66,964.44,No
CUST-01179,Male,0,Yes,No,24,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,94.48,2056.03,Yes
CUST-01180,Female,0,Yes,No,10,Yes,No,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,86.92,787.77,Yes
CUST-01181,Female,0,Yes,No,63,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),117.08,6828.47,Yes
CUST-01182,Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,69.89,4780.12,No
CUST-01183,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),72.86,3520.24,No
CUST-01184,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,43.08,2602.38,Yes
CUST-01185,Female,1,Yes,No,48,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,57.32,2705.23,No
CUST-01186,Female,1,Yes,No,13,Yes,No,No,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),20.74,251.52,Yes
CUST-01187,Male,0,No,No,0,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.31,0.0,Yes
CUST-01188,Male,0,No,No,24,Yes,No,No,No,No,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),49.79,1193.46,No
CUST-01189,Female,0,No,Yes,58,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,73.12,4105.79,No
CUST-01190,Male,0,Yes,No,71,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),44.01,2907.53,No
CUST-01191,Male,1,No,No,68,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,81.35,5160.66,Yes
CUST-01192,Male,0,No,No,4,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,One year,No,Mailed check,63.65,240.21,No
CUST-01193,Female,0,No,No,18,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),67.15,1162.99,No
CUST-01194,Female,0,Yes,Yes,22,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,No,Credit card (automatic),114.15,2485.68,No
CUST-01195,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,90.03,662.5,Yes
CUST-01196,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),44.71,1990.2,No
CUST-01197,Male,1,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),69.4,979.14,No
CUST-01198,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,65.6,1940.81,No
CUST-01199,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,99.1,94.9,No
CUST-01200,Male,1,No,No,13,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),103.0,1298.72,No
CUST-01201,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,46.91,0.0,Yes
CUST-01202,Female,0,No,No,57,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,101.76,5617.87,No
CUST-01203,Female,0,No,No,15,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.31,508.87,No
CUST-01204,Male,0,No,No,46,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,95.8,4245.94,Yes
CUST-01205,Female,1,Yes,No,43,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),43.38,1796.89,No
CUST-01206,Male,0,No,No,13,Yes,No,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.39,583.66,Yes
CUST-01207,Female,1,Yes,No,23,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2325.92,Yes
CUST-01208,Male,0,No,No,54,Yes,Yes,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),60.85,3082.49,No
CUST-01209,Male,1,Yes,Yes,14,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),119.04,1555.98,Yes
CUST-01210,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,33.5,2209.46,No
CUST-01211,Female,0,No,Yes,33,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),65.26,2012.66,No
